,number,l_p_l_lo_x,l_p_l_lo_y,l_p_l_re_x,l_p_l_re_y,l_p_r_lo_x,l_p_r_lo_y,l_p_r_re_x,l_p_r_re_y,l_h_l_x,l_h_l_y,l_h_r_x,l_h_r_y,r_p_l_lo_x,r_p_l_lo_y,r_p_l_re_x,r_p_l_re_y,r_p_r_lo_x,r_p_r_lo_y,r_p_r_re_x,r_p_r_re_y,r_h_l_x,r_h_l_y,r_h_r_x,r_h_r_y,3d_p_x,3d_p_y,3d_p_z,3d_h_l_x,3d_h_l_y,3d_h_l_z,3d_h_r_x,3d_h_r_y,3d_h_r_z
0,2659,919.8,406.33,919.8,406.33,930.0,404.0,930.0,404.0,317.73,672.04,2115.19,549.7,1573.43,453.19,1573.43,453.19,1589.52,454.36,1589.52,454.36,308.31,614.32,2195.79,718.12,1566.18,4120.45,7913.3,-245.14,4476.13,3420.49,1272.39,4310.7,3240.98
0,2660,919.65,406.33,919.65,406.33,930.0,404.0,930.0,404.0,318.02,672.86,2114.76,551.3,1570.59,453.69,1570.59,453.69,1586.63,454.69,1586.63,454.69,308.05,614.52,2195.8,719.61,1553.56,4121.58,7871.08,-245.12,4476.7,3418.96,1272.88,4312.1,3242.3
0,2661,919.35,406.89,919.35,406.89,930.0,404.0,930.0,404.0,0,0,0,0,1567.85,454.38,1567.85,454.38,1583.89,455.52,1583.89,455.52,308.43,614.76,2199.52,722.98,1541.86,4123.14,7832.37,0,0,0,0,0,0
0,2662,918.72,407.42,918.72,407.42,930.0,405.0,930.0,405.0,318.03,673.76,2110.64,553.62,1565.18,455.13,1565.18,455.13,1580.89,456.4,1580.89,456.4,308.32,614.44,2197.71,725.12,1530.3,4125.63,7795.1,-244.96,4477.44,3419.69,1279.97,4314.22,3259.78
0,2663,919.0,407.43,919.0,407.43,929.0,405.0,929.0,405.0,317.64,674.31,2109.41,550.68,1562.27,455.7,1562.27,455.7,1578.09,457.03,1578.09,457.03,308.53,614.72,2196.23,724.9,1518.83,4126.62,7758.67,-244.98,4477.95,3421.33,1278.68,4311.71,3259.81
0,2664,918.47,408.28,918.47,408.28,929.0,405.0,929.0,405.0,317.28,674.51,2106.12,560.87,1559.08,456.25,1559.08,456.25,1575.13,457.56,1575.13,457.56,308.35,615.41,2203.55,729.62,1506.32,4128.52,7717.91,-245.17,4478.14,3421.8,1294.12,4320.68,3288.89
0,2665,914.22,403.02,918.58,407.89,931.27,402.15,931.27,402.15,317.57,674.02,2125.04,556.56,1556.28,456.35,1556.28,456.35,1572.23,457.65,1572.23,457.65,308.75,615.71,2197.52,727.96,1491.04,4126.87,7658.76,-244.91,4477.76,3422.18,1265.81,4316.31,3215.11
0,2666,911.61,403.08,918.41,408.55,928.82,402.25,928.82,402.25,316.68,673.81,2114.09,556.78,1553.38,456.51,1553.38,456.51,1569.26,457.8,1569.26,457.8,307.95,615.48,2208.93,728.13,1482.0,4128.31,7636.67,-245.58,4477.62,3422.33,1294.62,4316.76,3277.5
0,2667,917.6,408.84,917.6,408.84,928.0,402.0,928.0,402.0,319.64,676.09,2114.18,559.63,1550.48,456.67,1550.48,456.67,1566.44,458.06,1566.44,458.06,306.93,615.84,2212.47,732.11,1472.04,4129.18,7608.27,-244.92,4478.87,3411.28,1300.33,4319.23,3286.25
0,2668,916.89,409.11,916.89,409.11,928.0,402.0,928.0,402.0,319.08,676.91,2114.23,558.01,1547.44,457.32,1547.44,457.32,1563.49,458.48,1563.49,458.48,306.65,616.56,2207.05,736.09,1460.5,4130.43,7571.39,-245.2,4479.55,3412.01,1291.39,4317.85,3272.09
0,2669,862.6,534.84,862.6,534.84,880.67,533.35,880.67,533.35,319.18,677.23,2114.93,558.46,1546.4,449.75,1546.4,449.75,1561.35,450.68,1561.35,450.68,306.16,616.89,2207.73,741.5,1600.58,4378.3,8366.75,-245.37,4479.73,3410.34,1291.73,4318.21,3271.51
0,2670,907.12,407.82,915.18,405.43,927.45,406.67,927.45,406.67,318.39,677.1,2113.69,559.44,1541.98,458.2,1541.98,458.2,1557.97,459.29,1557.97,459.29,305.5,617.3,2201.01,733.89,1440.81,4133.02,7511.78,-245.93,4479.65,3410.63,1282.38,4319.17,3258.53
0,2671,913.72,409.75,913.72,409.75,927.13,406.62,927.13,406.62,314.83,675.25,2114.07,557.71,1539.38,458.35,1539.38,458.35,1555.22,459.61,1555.22,459.61,304.84,617.36,2198.38,734.94,1432.27,4137.66,7487.84,-247.5,4478.61,3418.48,1277.72,4317.67,3250.66
0,2672,917.68,410.55,917.68,410.55,929.7,406.44,929.7,406.44,314.22,675.52,2116.48,552.71,1536.74,458.57,1536.74,458.57,1552.66,459.9,1552.66,459.9,304.86,617.44,2197.4,733.51,1414.47,4139.96,7406.32,-247.69,4478.91,3420.19,1273.59,4313.25,3240.71
0,2673,908.68,408.15,908.68,408.15,926.08,407.19,918.23,410.29,315.7,674.61,2125.05,562.44,1533.94,458.77,1533.94,458.77,1549.93,460.29,1549.93,460.29,304.5,617.24,2201.72,732.19,1426.89,4139.61,7514.57,-247.39,4477.95,3415.14,1272.61,4321.35,3225.48
0,2674,908.76,411.04,908.76,411.04,925.4,410.05,918.55,410.27,318.25,676.95,2120.72,555.79,1531.0,458.8,1531.0,458.8,1546.97,460.3,1546.97,460.3,304.24,617.27,2203.82,735.34,1414.76,4143.31,7471.35,-246.53,4479.4,3407.4,1279.74,4315.73,3243.75
0,2675,908.0,412.0,908.0,412.0,919.15,410.91,919.15,410.91,316.68,675.3,2115.55,563.11,1528.32,458.98,1528.32,458.98,1544.17,460.18,1544.17,460.18,304.2,617.25,2201.67,734.33,1404.15,4145.67,7435.36,-247.16,4478.32,3411.6,1281.78,4322.3,3254.51
0,2676,908.0,411.0,908.0,411.0,919.25,410.55,919.25,410.55,316.51,674.57,2124.37,564.71,1526.59,458.29,1526.59,458.29,1541.06,459.44,1541.06,459.44,304.57,617.49,2201.43,735.91,1394.47,4145.25,7402.14,-247.08,4477.82,3413.14,1272.86,4323.34,3226.77
0,2677,902.1,412.45,902.1,412.45,919.59,411.02,919.59,411.02,316.42,675.21,2122.41,569.06,1522.48,458.75,1522.48,458.75,1538.71,460.07,1538.71,460.07,304.58,617.57,2201.59,734.11,1388.1,4147.37,7397.97,-247.08,4478.33,3413.4,1275.24,4327.18,3233.26
0,2678,909.0,412.0,909.0,412.0,920.4,411.16,920.4,411.16,316.84,675.31,2111.87,566.02,1514.29,458.58,1514.29,458.58,1535.85,460.11,1535.85,460.11,304.77,617.83,2201.58,733.73,1358.54,4149.79,7272.27,-246.85,4478.38,3412.8,1285.41,4324.98,3265.78
0,2679,909.0,412.0,909.0,412.0,919.95,411.24,919.95,411.24,316.95,675.71,2109.06,554.64,1511.98,458.98,1511.98,458.98,1532.83,459.8,1532.83,459.8,304.57,618.28,2201.13,733.29,1348.98,4150.65,7241.03,-246.88,4478.65,3411.92,1286.92,4315.13,3273.23
0,2680,909.0,413.0,909.0,413.0,920.7,411.47,920.7,411.47,319.35,678.58,2102.46,564.57,1511.22,459.65,1511.22,459.65,1529.82,459.75,1529.82,459.75,304.62,618.82,2200.38,733.93,1341.21,4152.41,7211.96,-245.92,4480.57,3405.51,1292.78,4324.1,3292.26
0,2681,909.0,413.0,909.0,413.0,920.71,412.18,920.71,412.18,318.73,679.47,2118.49,561.24,1510.76,458.66,1510.76,458.66,1527.08,460.1,1527.08,460.1,304.39,619.14,2200.37,733.9,1335.28,4153.55,7191.54,-246.19,4481.32,3406.52,1276.76,4320.56,3242.14
0,2682,910.0,413.0,910.0,413.0,921.92,411.55,921.92,411.55,320.41,677.91,2114.9,563.11,1508.13,458.9,1508.13,458.9,1524.34,460.39,1524.34,460.39,304.32,619.56,2199.99,733.7,1323.13,4154.06,7143.32,-245.72,4479.86,3401.8,1279.75,4322.32,3252.29
0,2683,909.0,414.0,909.0,414.0,921.77,412.82,921.77,412.82,320.63,679.27,2120.3,563.39,1505.26,459.24,1505.26,459.24,1521.48,460.46,1521.48,460.46,305.66,620.72,2200.26,733.77,1313.96,4156.78,7115.27,-245.0,4481.06,3405.01,1274.93,4322.36,3236.35
0,2684,910.0,415.0,910.0,415.0,922.54,412.76,922.54,412.76,321.22,679.58,2117.14,565.0,1502.59,459.56,1502.59,459.56,1518.89,460.39,1518.89,460.39,305.45,621.84,2199.94,734.09,1302.77,4158.56,7071.49,-244.87,4481.2,3402.79,1277.58,4323.88,3245.29
0,2685,910.0,415.0,910.0,415.0,923.1,412.82,923.1,412.82,320.87,681.14,2116.21,563.58,1500.16,459.62,1500.16,459.62,1516.35,460.31,1516.35,460.31,305.28,622.66,2200.01,733.99,1293.35,4159.4,7037.66,-244.99,4482.44,3403.25,1278.52,4322.68,3248.29
0,2686,910.0,416.0,910.0,416.0,923.83,413.43,923.83,413.43,320.52,682.46,2118.41,564.15,1497.52,459.55,1497.52,459.55,1513.74,460.44,1513.74,460.44,304.52,623.32,2200.28,733.6,1283.43,4161.63,7001.38,-245.39,4483.43,3402.05,1276.84,4323.09,3242.21
0,2687,903.82,416.62,903.82,416.62,919.91,410.72,919.91,410.72,321.54,683.31,2132.84,576.39,1490.87,459.69,1490.87,459.69,1511.15,460.3,1511.15,460.3,304.03,624.53,2200.34,733.53,1276.67,4160.12,7009.32,-245.22,4483.88,3397.88,1263.66,4333.02,3198.77
0,2688,904.07,417.35,904.07,417.35,924.83,413.83,924.83,413.83,318.67,685.43,2121.15,568.16,1492.2,458.97,1492.2,458.97,1508.52,460.27,1508.52,460.27,303.84,625.63,2200.19,733.27,1269.71,4164.12,6969.27,-246.18,4485.93,3405.09,1274.23,4326.46,3233.64
0,2689,911.0,417.0,911.0,417.0,924.83,415.04,924.83,415.04,319.6,685.07,2114.39,562.76,1489.6,459.24,1489.6,459.24,1505.94,460.48,1505.94,460.48,303.39,626.22,2200.78,732.51,1254.41,4166.25,6896.09,-246.07,4485.45,3401.33,1281.5,4322.03,3255.87
0,2690,910.24,417.94,910.24,417.94,925.28,415.22,925.28,415.22,320.21,685.26,2114.69,562.39,1487.19,459.34,1487.19,459.34,1503.46,460.51,1503.46,460.51,304.24,626.91,2200.91,732.1,1246.42,4167.83,6869.67,-245.48,4485.62,3402.06,1281.42,4321.7,3255.28
0,2691,912.0,418.0,912.0,418.0,926.43,415.27,926.43,415.27,321.89,686.66,2114.55,563.81,1484.26,459.47,1484.26,459.47,1500.54,460.46,1500.54,460.46,304.36,627.63,2200.41,732.16,1233.96,4168.98,6818.61,-244.8,4486.49,3397.85,1280.83,4322.95,3254.49
0,2692,912.0,419.0,912.0,419.0,926.34,416.2,926.34,416.2,321.92,687.09,2115.7,562.97,1481.69,459.93,1481.69,459.93,1497.97,460.63,1497.97,460.63,304.53,628.15,2201.07,732.06,1225.54,4171.27,6789.97,-244.7,4486.85,3398.24,1280.71,4322.17,3252.58
0,2693,904.14,419.81,904.14,419.81,926.45,416.35,926.45,416.35,322.29,687.24,2114.16,561.89,1479.21,460.18,1479.21,460.18,1495.5,461.09,1495.5,461.09,304.76,629.03,2201.87,732.46,1224.13,4172.01,6807.86,-244.46,4486.94,3397.9,1283.44,4321.28,3259.35
0,2694,912.0,420.0,912.0,420.0,926.67,416.84,926.67,416.84,322.49,688.19,2114.84,562.36,1476.52,459.48,1476.52,459.48,1492.76,460.73,1492.76,460.73,304.73,630.4,2202.24,733.62,1208.24,4173.99,6729.9,-244.37,4487.65,3397.28,1283.37,4321.67,3258.16
0,2695,913.0,420.0,913.0,420.0,927.45,416.66,927.45,416.66,323.02,688.61,2115.74,562.41,1473.69,459.27,1473.69,459.27,1489.86,460.43,1489.86,460.43,305.11,630.92,2202.39,733.53,1197.44,4174.73,6688.08,-244.0,4487.96,3396.93,1282.7,4321.67,3255.71
0,2696,913.0,420.0,913.0,420.0,927.73,417.29,927.73,417.29,323.37,688.72,2116.64,562.9,1470.71,459.26,1470.71,459.26,1486.73,460.33,1486.73,460.33,305.41,631.32,2202.86,732.23,1187.41,4176.03,6653.11,-243.74,4488.03,3396.84,1282.62,4322.06,3254.16
0,2697,914.0,421.0,914.0,421.0,927.62,417.69,927.62,417.69,323.42,688.88,2115.75,561.39,1464.47,459.76,1464.47,459.76,1483.54,460.49,1483.54,460.49,305.35,631.66,2202.76,731.71,1171.8,4178.41,6597.31,-243.74,4488.14,3396.54,1283.27,4320.78,3256.65
0,2698,906.09,421.46,906.09,421.46,927.93,417.9,927.93,417.9,323.26,689.01,2115.05,561.18,1461.5,459.75,1461.5,459.75,1480.63,460.71,1480.63,460.71,305.62,632.06,2202.94,731.82,1168.68,4179.04,6608.35,-243.68,4488.3,3397.72,1284.23,4320.63,3259.28
0,2699,914.0,421.0,914.0,421.0,928.07,418.35,928.07,418.35,323.42,689.5,2114.48,562.17,1458.39,459.85,1458.39,459.85,1477.63,460.83,1477.63,460.83,305.51,632.58,2203.03,731.9,1152.78,4180.42,6531.39,-243.65,4488.64,3396.97,1284.99,4321.51,3261.3
0,2700,913.0,422.0,913.0,422.0,927.79,418.67,927.79,418.67,323.33,689.98,2116.53,561.01,1455.6,459.87,1455.6,459.87,1474.26,460.67,1474.26,460.67,305.33,633.02,2202.58,731.78,1144.38,4182.1,6506.3,-243.74,4489.01,3396.73,1282.2,4320.42,3253.77
0,2701,914.0,422.0,914.0,422.0,928.02,418.85,928.02,418.85,322.9,690.18,2112.78,562.91,1453.3,459.81,1453.3,459.81,1471.34,460.28,1471.34,460.28,305.59,633.25,2202.49,732.05,1135.51,4182.94,6472.66,-243.76,4489.26,3398.61,1285.84,4322.22,3265.22
0,2702,914.0,422.0,914.0,422.0,927.65,419.3,927.65,419.3,322.97,689.88,2113.24,562.65,1446.27,457.95,1446.27,457.95,1468.29,459.73,1468.29,459.73,305.07,633.33,2202.37,732.12,1120.65,4184.43,6423.19,-243.97,4488.95,3396.94,1285.19,4321.98,3263.5
0,2703,914.0,422.0,914.0,422.0,928.23,419.15,928.23,419.15,322.77,689.65,2112.94,561.89,1444.12,457.54,1439.42,458.25,1461.08,458.47,1465.01,459.56,304.55,633.24,2202.13,731.99,1105.21,4185.5,6369.19,-244.28,4488.73,3396.03,1285.05,4321.33,3263.79
0,2704,905.08,422.5,905.08,422.5,928.32,419.44,928.32,419.44,322.62,690.03,2111.51,563.13,1440.29,454.17,1437.51,458.24,1457.26,454.86,1461.78,459.49,303.94,633.48,2201.14,732.9,1104.09,4186.04,6389.67,-244.58,4488.96,3394.7,1284.93,4322.47,3265.74
0,2705,906.17,422.58,906.17,422.58,927.82,419.77,927.82,419.77,322.27,690.21,2113.3,561.39,1436.15,458.07,1436.15,458.07,1458.64,459.45,1458.64,459.45,303.44,633.46,2200.45,733.64,1097.07,4186.91,6364.08,-244.91,4489.09,3394.25,1281.97,4320.89,3258.38
0,2706,905.36,422.74,905.36,422.74,927.66,419.93,927.66,419.93,321.78,690.3,2114.25,561.05,1434.6,458.38,1434.6,458.38,1455.54,459.61,1455.54,459.61,302.89,633.19,2200.42,733.87,1091.0,4187.6,6346.01,-245.31,4489.15,3393.99,1280.97,4320.55,3255.36
0,2707,914.0,422.0,914.0,422.0,927.68,420.22,927.68,420.22,321.27,691.3,2113.71,560.51,1433.28,458.41,1433.28,458.41,1452.22,459.22,1452.22,459.22,302.74,633.38,2199.96,734.11,1078.21,4188.37,6278.89,-245.5,4489.99,3394.94,1280.73,4320.11,3255.83
0,2708,905.25,422.93,905.25,422.93,927.56,420.44,927.56,420.44,320.75,691.13,2113.13,560.11,1431.55,458.45,1431.55,458.45,1449.5,459.6,1449.5,459.6,302.36,633.33,2199.3,734.13,1078.05,4189.12,6302.38,-245.85,4489.88,3395.28,1280.22,4319.79,3255.94
0,2709,907.09,423.32,907.09,423.32,927.41,421.09,927.41,421.09,320.07,691.47,2112.44,560.12,1429.44,458.82,1429.44,458.82,1446.2,459.82,1446.2,459.82,302.1,633.29,2198.99,734.1,1069.22,4190.62,6267.53,-246.18,4490.21,3396.36,1280.42,4319.82,3257.32
0,2710,914.0,423.0,914.0,423.0,926.69,422.1,926.69,422.1,319.25,692.22,2109.4,562.57,1427.07,458.84,1427.07,458.84,1443.07,460.08,1443.07,460.08,302.27,633.41,2198.88,734.28,1057.32,4192.15,6210.23,-246.35,4490.94,3399.07,1283.36,4322.08,3266.54
0,2711,914.0,423.0,914.0,423.0,926.85,421.79,926.85,421.79,318.16,692.48,2112.55,560.47,1424.03,458.98,1424.03,458.98,1440.09,460.84,1440.09,460.84,302.12,633.95,2197.83,735.37,1048.82,4192.54,6180.98,-246.77,4491.28,3401.58,1278.46,4320.13,3254.02
0,2712,914.0,423.0,914.0,423.0,926.81,421.89,926.81,421.89,318.42,693.08,2109.54,563.81,1421.38,459.18,1421.38,459.18,1437.63,461.28,1437.63,461.28,302.39,634.36,2197.88,736.27,1041.81,4193.15,6157.25,-246.54,4491.74,3401.61,1281.64,4323.16,3263.52
0,2713,914.0,424.0,914.0,424.0,926.96,422.86,926.96,422.86,318.82,693.85,2111.09,565.01,1418.48,459.29,1418.48,459.29,1434.81,460.94,1434.81,460.94,302.32,634.47,2197.55,736.36,1033.96,4195.22,6129.94,-246.4,4492.28,3400.34,1279.66,4324.14,3257.89
0,2714,907.33,424.87,907.33,424.87,926.69,422.73,926.69,422.73,318.62,694.2,2110.18,564.32,1415.69,459.1,1415.69,459.1,1431.83,459.96,1431.83,459.96,302.35,634.57,2197.68,736.26,1030.59,4195.92,6136.82,-246.44,4492.58,3400.96,1280.73,4323.58,3261.04
0,2715,914.0,423.0,914.0,423.0,927.15,421.45,927.15,421.45,317.96,693.53,2112.61,564.65,1412.99,458.84,1412.99,458.84,1429.15,459.58,1429.15,459.58,302.19,634.44,2197.79,736.08,1018.69,4194.55,6077.88,-246.76,4492.13,3402.32,1278.53,4323.77,3253.78
0,2716,912.42,420.78,912.42,420.78,925.82,422.75,925.82,422.75,318.09,693.79,2113.55,563.81,1407.54,457.29,1407.54,457.29,1425.29,457.99,1425.29,457.99,301.97,634.24,2198.23,735.93,1008.04,4194.6,6049.43,-246.8,4492.29,3401.31,1278.27,4322.99,3251.97
0,2717,914.0,424.0,914.0,424.0,926.57,422.39,926.57,422.39,318.87,693.28,2112.2,562.22,1407.15,458.13,1407.15,458.13,1424.55,458.56,1424.55,458.56,301.71,634.04,2198.28,735.62,1005.23,4196.98,6033.46,-246.68,4491.74,3398.5,1279.61,4321.66,3256.29
0,2718,907.03,424.24,907.03,424.24,925.98,422.15,925.98,422.15,318.4,692.77,2111.22,560.62,1404.37,458.03,1404.37,458.03,1423.21,459.31,1423.21,459.31,301.73,633.91,2198.03,735.18,1004.41,4196.93,6050.45,-246.85,4491.42,3399.83,1280.1,4320.31,3258.65
0,2719,904.22,424.58,904.22,424.58,925.98,421.98,925.98,421.98,318.49,693.24,2110.44,560.63,1401.49,457.94,1401.49,457.94,1421.55,459.34,1421.55,459.34,302.16,634.22,2197.34,736.3,1000.12,4197.33,6043.19,-246.61,4491.82,3400.78,1279.74,4320.35,3259.31
0,2720,912.0,424.0,912.0,424.0,925.57,421.66,925.57,421.66,319.34,693.71,2112.77,562.65,1398.71,458.36,1398.71,458.36,1419.7,459.43,1419.7,459.43,302.25,634.19,2196.92,737.13,989.61,4197.56,5988.25,-246.26,4492.08,3398.73,1276.89,4322.02,3251.04
0,2721,913.0,424.0,913.0,424.0,925.01,422.15,925.01,422.15,319.78,693.54,2112.4,564.52,1395.97,458.84,1395.97,458.84,1418.05,459.59,1418.05,459.59,302.13,634.32,2197.29,738.19,983.68,4198.36,5966.88,-246.17,4491.87,3397.21,1277.91,4323.66,3253.14
0,2722,912.0,424.0,912.0,424.0,923.45,422.98,923.45,422.98,319.54,694.23,2111.04,565.52,1393.06,458.71,1393.06,458.71,1416.4,459.62,1416.4,459.62,302.04,634.63,2197.22,737.58,979.32,4199.25,5958.55,-246.26,4492.43,3397.59,1279.2,4324.59,3257.22
0,2723,904.28,424.58,904.28,424.58,922.7,422.5,922.7,422.5,319.8,693.81,2110.23,564.6,1389.91,458.05,1389.91,458.05,1414.72,459.59,1414.72,459.59,301.99,634.82,2197.07,737.59,978.05,4199.29,5976.17,-246.21,4492.06,3396.77,1279.7,4323.83,3259.32
0,2724,911.0,424.0,911.0,424.0,923.14,422.22,923.14,422.22,320.23,693.45,2112.42,565.53,1389.44,457.59,1387.13,457.6,1405.49,458.48,1412.84,459.46,302.37,634.61,2198.46,736.75,967.91,4199.53,5923.16,-245.92,4491.77,3396.67,1279.82,4324.54,3256.07
0,2725,911.0,424.0,911.0,424.0,921.04,423.92,921.04,423.92,320.93,693.44,2110.77,565.29,2883.26,506.5,2883.26,506.5,1790.21,467.32,1790.21,467.32,302.64,634.46,2198.27,735.41,-6409.42,4742.92,-19223.22,-245.56,4491.69,3395.54,1281.15,4324.4,3260.74
0,2726,910.0,424.0,910.0,424.0,920.0,423.6,920.0,423.6,321.6,692.46,2112.79,564.83,1379.42,455.51,1380.79,457.91,1396.28,456.29,1398.47,459.43,302.59,634.39,2199.23,735.01,944.3,4202.2,5853.07,-245.4,4490.82,3393.6,1280.68,4323.91,3256.9
0,2727,908.0,424.0,908.0,424.0,919.22,423.76,919.22,423.76,322.08,692.27,2113.2,564.94,1377.77,457.07,1377.77,457.07,1396.08,459.62,1396.08,459.62,303.01,634.08,2199.25,734.29,939.13,4202.66,5842.47,-245.07,4490.66,3393.51,1280.32,4324.0,3255.69
0,2728,907.0,425.0,907.0,425.0,918.84,424.0,918.84,424.0,322.16,692.57,2113.35,565.66,1374.73,456.53,1374.73,456.53,1393.69,459.82,1393.69,459.82,303.51,634.01,2200.48,734.45,933.24,4203.96,5825.72,-244.81,4490.95,3394.72,1282.17,4324.61,3258.36
0,2729,907.0,424.0,907.0,424.0,917.93,423.75,917.93,423.75,322.76,692.11,2113.83,566.23,1371.59,456.44,1371.59,456.44,1392.03,459.73,1392.03,459.73,303.43,634.03,2201.16,735.06,927.82,4203.45,5809.62,-244.66,4490.5,3392.87,1282.8,4325.08,3258.58
0,2730,906.0,424.0,906.0,424.0,917.58,423.65,917.58,423.65,322.78,692.52,2113.42,567.0,1368.59,456.24,1368.59,456.24,1390.15,459.21,1390.15,459.21,303.65,634.25,2201.41,735.74,922.59,4203.74,5795.16,-244.54,4490.84,3393.42,1283.63,4325.77,3260.5
0,2731,906.0,424.0,906.0,424.0,916.93,423.6,916.93,423.6,322.78,692.34,2112.39,568.11,1365.62,455.89,1365.62,455.89,1387.41,458.57,1387.41,458.57,303.95,633.81,2201.55,736.17,916.03,4204.18,5774.34,-244.42,4490.74,3394.28,1284.92,4326.79,3264.06
0,2732,905.0,424.0,905.0,424.0,915.65,423.37,915.65,423.37,323.2,691.53,2112.55,567.27,1362.48,455.81,1362.48,455.81,1384.54,458.47,1384.54,458.47,304.59,633.49,2202.11,736.31,909.99,4204.43,5759.4,-244.03,4490.14,3394.94,1285.62,4326.04,3264.97
0,2733,904.0,424.0,904.0,424.0,915.96,422.56,915.96,422.56,323.09,690.99,2112.89,566.17,1359.57,455.71,1359.57,455.71,1375.68,457.23,1375.68,457.23,304.6,633.38,2202.06,735.71,896.35,4204.85,5714.51,-244.09,4489.73,3395.28,1285.15,4325.06,3263.77
0,2734,903.0,424.0,903.0,424.0,914.39,423.34,914.39,423.34,323.17,691.1,2113.93,567.21,1356.48,455.15,1356.48,455.15,1372.4,456.23,1372.4,456.23,304.86,633.33,2203.86,735.68,890.16,4205.82,5699.58,-243.94,4489.84,3395.82,1287.04,4325.93,3265.1
0,2735,902.0,424.0,902.0,424.0,913.27,423.42,913.27,423.42,323.68,691.03,2114.59,566.25,1353.54,454.4,1353.54,454.4,1369.31,455.28,1369.31,455.28,305.04,633.71,2205.64,737.49,884.17,4206.29,5684.26,-243.69,4489.74,3394.94,1289.18,4325.06,3267.52
0,2736,901.0,424.0,901.0,424.0,911.85,423.33,911.85,423.33,324.41,690.7,2114.44,566.09,1350.23,454.28,1350.23,454.28,1366.33,455.25,1366.33,455.25,305.71,633.08,2204.65,739.88,878.05,4206.64,5669.25,-243.17,4489.46,3394.84,1287.69,4324.93,3265.41
0,2737,896.56,423.97,896.56,423.97,909.74,423.74,909.74,423.74,323.44,690.17,2117.01,565.77,1347.52,454.03,1347.52,454.03,1363.4,455.0,1363.4,455.0,305.14,634.11,2203.35,736.4,874.7,4207.05,5673.92,-243.77,4489.11,3395.89,1283.11,4324.55,3254.2
0,2738,899.0,424.0,899.0,424.0,909.6,423.12,909.6,423.12,323.8,690.22,2117.29,566.29,1344.65,453.18,1344.65,453.18,1360.54,454.12,1360.54,454.12,305.45,633.97,2203.05,734.06,867.0,4207.24,5641.74,-243.51,4489.14,3395.79,1282.42,4324.99,3252.63
0,2739,898.0,424.0,898.0,424.0,908.63,423.16,908.63,423.16,323.23,689.95,2116.48,565.46,1341.5,452.81,1341.5,452.81,1357.37,453.54,1357.37,453.54,304.88,633.9,2203.27,734.4,860.73,4207.7,5624.98,-243.96,4488.94,3395.75,1283.53,4324.3,3255.7
0,2740,897.0,424.0,897.0,424.0,907.84,423.13,907.84,423.13,322.97,689.51,2115.73,564.56,1338.29,452.73,1338.29,452.73,1356.5,453.63,1356.5,453.63,304.38,633.57,2202.5,733.2,856.94,4207.94,5616.33,-244.29,4488.57,3395.02,1283.01,4323.54,3256.08
0,2741,896.0,424.0,896.0,424.0,907.09,422.88,907.09,422.88,322.5,690.12,2115.17,563.85,1335.25,452.13,1335.25,452.13,1354.96,452.77,1354.96,452.77,304.62,633.54,2201.18,732.07,852.56,4208.06,5605.57,-244.32,4489.14,3396.97,1281.44,4322.95,3254.51
0,2742,895.0,424.0,895.0,424.0,906.34,422.93,906.34,422.93,322.42,690.48,2114.99,564.21,1332.29,451.59,1332.29,451.59,1354.07,453.23,1354.07,453.23,303.76,633.82,2200.77,732.7,849.03,4208.33,5597.67,-244.7,4489.32,3394.74,1280.97,4323.28,3254.01
0,2743,894.0,424.0,894.0,424.0,905.74,423.03,905.74,423.03,321.69,691.64,2113.92,564.46,1329.15,451.5,1329.15,451.5,1347.0,453.0,1347.0,453.0,302.96,633.73,2200.18,732.84,838.37,4209.17,5564.72,-245.25,4490.23,3394.43,1281.1,4323.54,3255.85
0,2744,894.0,424.0,894.0,424.0,905.13,422.6,905.13,422.6,321.4,691.85,2113.45,562.81,1325.95,451.17,1325.95,451.17,1342.02,452.26,1342.02,452.26,302.87,633.47,2200.25,732.67,829.59,4209.52,5535.9,-245.38,4490.41,3394.95,1281.58,4322.12,3257.44
0,2745,893.0,424.0,893.0,424.0,904.12,422.5,904.12,422.5,320.83,692.4,2112.7,563.23,1323.15,450.67,1323.15,450.67,1339.3,451.78,1339.3,451.78,302.51,633.44,2199.68,732.81,824.43,4209.81,5522.89,-245.7,4490.88,3395.46,1281.45,4322.52,3258.36
0,2746,893.44,420.75,893.44,420.75,903.9,421.69,903.9,421.69,320.53,692.4,2113.25,562.34,1320.27,449.98,1320.27,449.98,1333.08,452.55,1333.08,452.55,302.24,633.18,2199.44,732.74,814.32,4207.82,5487.87,-245.92,4490.89,3395.5,1280.47,4321.72,3256.01
0,2747,890.0,423.0,890.0,423.0,901.86,421.32,901.86,421.32,320.1,691.89,2112.59,560.98,1317.53,449.3,1317.53,449.3,1333.24,450.19,1333.24,450.19,302.09,632.69,2200.71,731.32,813.92,4209.03,5499.52,-246.16,4490.53,3396.23,1283.1,4320.55,3261.29
0,2748,889.0,423.0,889.0,423.0,900.77,421.31,900.77,421.31,319.2,691.21,2111.69,560.05,1314.59,448.68,1314.59,448.68,1330.27,449.82,1330.27,449.82,301.87,632.53,2199.81,729.8,808.43,4209.41,5485.5,-246.59,4490.1,3398.07,1282.52,4319.78,3261.82
